UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome
82,7,00:39.9,product_view,prod_9656,,
82,7,00:55.4,login,,,
82,7,10:20.0,page_view,,,
82,7,23:39.0,product_view,prod_5951,,
82,8,12:43.8,logout,,,
82,8,48:05.6,page_view,,,
82,8,42:55.7,add_to_cart,prod_6662,,
82,8,24:20.5,click,,,
82,8,25:58.3,click,,,
82,9,25:47.2,click,,,
82,9,23:21.1,login,,,
82,9,52:03.6,add_to_cart,prod_1493,,
82,9,59:37.2,purchase,prod_1479,214.62844317680575,purchase
82,9,13:56.5,add_to_cart,prod_3935,,
82,9,17:19.8,page_view,,,
82,9,22:52.0,purchase,prod_7829,57.72022215916815,purchase
82,9,25:24.4,page_view,,,
82,9,11:15.9,logout,,,
82,9,48:05.4,product_view,prod_2867,,
82,10,59:39.3,add_to_cart,prod_6420,,
82,10,06:41.5,purchase,prod_9139,394.8185293097309,purchase
82,10,13:09.6,add_to_cart,prod_1734,,
82,10,30:54.3,login,,,
82,10,34:47.0,purchase,prod_3390,494.4271531860605,purchase
82,10,04:05.0,add_to_cart,prod_6484,,
82,10,07:41.0,purchase,prod_4792,360.9352152397172,purchase
82,10,41:56.5,login,,,
83,1,53:25.4,page_view,,,
83,1,33:20.7,page_view,,,
83,1,11:58.3,click,,,
83,1,47:23.3,logout,,,
83,1,08:23.8,product_view,prod_3899,,
83,1,53:49.9,click,,,
83,1,12:57.1,page_view,,,
83,1,27:52.0,purchase,prod_3438,315.76533830312604,purchase
83,2,48:08.7,click,,,
83,2,37:55.8,product_view,prod_1672,,
83,2,36:42.8,page_view,,,
83,2,30:31.5,page_view,,,
83,2,12:20.4,add_to_cart,prod_9508,,
83,2,47:58.5,add_to_cart,prod_9232,,
83,2,42:17.4,add_to_cart,prod_8495,,
83,3,09:37.6,page_view,,,
83,3,06:27.6,page_view,,,
83,3,55:07.7,page_view,,,
83,3,05:21.4,page_view,,,
83,3,55:45.0,login,,,
83,3,51:36.6,add_to_cart,prod_6543,,
83,3,48:50.3,add_to_cart,prod_1958,,
83,3,23:31.7,product_view,prod_8992,,
83,3,04:28.5,login,,,
83,3,18:11.6,purchase,prod_2374,348.9887511716331,purchase
83,4,34:49.1,add_to_cart,prod_4714,,
83,4,49:52.0,page_view,,,
83,4,45:49.5,login,,,
83,4,18:16.0,login,,,
83,4,17:41.9,login,,,
83,4,27:28.3,product_view,prod_3830,,
83,5,39:47.3,add_to_cart,prod_5808,,
83,5,13:33.6,click,,,
83,5,29:24.2,product_view,prod_1137,,
83,5,52:45.7,page_view,,,
83,5,56:01.9,login,,,
83,5,58:11.9,login,,,
83,5,57:12.2,logout,,,
83,5,59:19.8,page_view,,,
83,5,56:53.8,login,,,
83,5,26:03.9,page_view,,,
83,6,12:51.4,login,,,
83,6,24:31.0,logout,,,
83,6,59:50.8,product_view,prod_6477,,
83,6,05:13.5,add_to_cart,prod_4852,,
83,6,22:53.5,page_view,,,
83,7,24:18.9,login,,,
83,7,20:45.8,page_view,,,
83,7,46:57.5,add_to_cart,prod_5898,,
83,7,29:54.4,logout,,,
83,7,49:18.0,add_to_cart,prod_7923,,
83,8,21:44.8,add_to_cart,prod_3246,,
83,8,32:29.1,purchase,prod_6066,339.5449258641486,purchase
83,8,22:45.7,login,,,
83,8,26:10.0,add_to_cart,prod_8680,,
83,8,21:00.4,page_view,,,
83,8,11:33.0,page_view,,,
83,8,30:50.5,page_view,,,
83,8,48:42.0,logout,,,
83,8,12:18.0,add_to_cart,prod_6420,,
83,9,44:49.6,logout,,,
83,9,05:42.7,add_to_cart,prod_2633,,
83,9,34:10.6,purchase,prod_9228,333.82423269178315,purchase
83,9,53:26.4,purchase,prod_4471,386.7637212,purchase
83,9,26:11.0,add_to_cart,prod_7234,,
83,9,10:15.9,add_to_cart,prod_6719,,
83,9,34:35.4,click,,,
83,9,28:52.0,add_to_cart,prod_2246,,
83,9,12:21.6,logout,,,
83,10,30:07.5,add_to_cart,prod_6281,,
83,10,06:10.8,purchase,prod_5427,96.30574373664167,purchase
83,10,33:56.7,page_view,,,
83,10,09:29.4,login,,,
83,10,46:37.5,add_to_cart,prod_4571,,
83,10,15:32.8,purchase,prod_9107,61.64204449777316,purchase
84,1,03:13.9,purchase,prod_2330,274.4577400688998,purchase
84,1,54:04.8,product_view,prod_1834,,
84,1,17:01.4,login,,,
84,1,50:19.3,purchase,prod_4359,235.4760019996318,purchase
84,1,14:08.3,logout,,,
84,1,59:18.8,login,,,
84,2,58:43.1,click,,,
84,2,09:01.8,click,,,
84,2,50:36.5,login,,,
84,2,38:32.2,logout,,,
84,2,22:56.5,login,,,
84,2,03:53.2,add_to_cart,prod_3116,,
84,2,06:27.6,purchase,prod_9569,397.0001158093982,purchase
84,2,33:47.3,click,,,
84,2,33:09.2,purchase,prod_3361,210.04334446900577,purchase
84,2,40:34.5,click,,,
84,3,18:11.6,logout,,,
84,3,32:11.3,click,,,
84,3,43:41.3,logout,,,
84,3,32:59.9,logout,,,
84,3,42:07.9,add_to_cart,prod_8460,,
84,3,41:19.0,add_to_cart,prod_5242,,
84,3,47:45.2,login,,,
84,4,30:15.3,login,,,
84,4,31:27.0,click,,,
84,4,08:18.8,purchase,prod_3185,377.0947834,purchase
84,4,44:42.6,click,,,
84,4,29:53.1,login,,,
84,4,37:48.9,product_view,prod_6619,,
84,4,14:46.9,page_view,,,
84,4,09:23.4,purchase,prod_6491,424.49038553113644,purchase
84,4,58:37.7,logout,,,
84,5,08:16.3,purchase,prod_3139,190.30877799368565,purchase
84,5,31:46.8,add_to_cart,prod_8542,,
84,5,11:17.7,page_view,,,
84,5,35:01.0,click,,,
84,5,51:38.9,click,,,
84,5,08:09.0,click,,,
84,5,16:29.0,purchase,prod_3896,420.95938483419917,purchase
84,5,57:16.0,login,,,
84,6,06:50.3,click,,,
84,6,13:56.8,click,,,
84,6,50:50.2,add_to_cart,prod_6013,,
84,6,05:25.1,purchase,prod_7700,291.2915509,purchase
84,6,44:47.0,add_to_cart,prod_9239,,
84,6,45:47.3,product_view,prod_8680,,
84,6,58:12.0,product_view,prod_4177,,
84,6,21:27.0,product_view,prod_7132,,
84,7,28:51.3,product_view,prod_9445,,
84,7,38:57.1,click,,,
84,7,36:28.6,product_view,prod_3842,,
84,7,18:20.3,page_view,,,
84,7,34:55.9,click,,,
84,8,05:48.3,click,,,
84,8,11:43.2,page_view,,,
84,8,10:31.8,logout,,,
84,8,19:28.3,page_view,,,
84,8,44:15.9,add_to_cart,prod_4479,,
84,8,53:34.9,purchase,prod_5319,165.11396617988746,purchase
84,8,42:48.2,login,,,
84,8,29:39.9,add_to_cart,prod_4343,,
84,8,44:48.2,login,,,
84,9,12:08.3,click,,,
84,9,39:23.2,page_view,,,
84,9,15:44.3,click,,,
84,9,22:46.6,add_to_cart,prod_2965,,
84,9,35:50.0,product_view,prod_6504,,
84,9,59:09.4,click,,,
84,9,16:37.8,click,,,
84,9,13:16.1,page_view,,,
84,9,44:41.8,login,,,
84,9,34:53.0,purchase,prod_4716,409.73953210591384,purchase
84,10,14:52.6,login,,,
84,10,02:28.9,page_view,,,
84,10,02:02.9,login,,,
84,10,59:43.8,logout,,,
84,10,04:48.5,product_view,prod_1499,,
85,1,08:22.9,add_to_cart,prod_4698,,
85,1,04:51.0,purchase,prod_3920,456.7552233774814,purchase
85,1,47:15.2,product_view,prod_8818,,
85,1,01:17.8,product_view,prod_8772,,
85,1,58:15.4,purchase,prod_3815,204.77082648741094,purchase
85,2,17:38.1,logout,,,
85,2,39:14.3,product_view,prod_4692,,
85,2,07:22.9,add_to_cart,prod_6488,,
85,2,10:18.3,logout,,,
85,2,21:59.2,click,,,
85,3,41:03.4,add_to_cart,prod_1444,,
85,3,31:53.9,login,,,
85,3,55:55.0,add_to_cart,prod_6708,,
85,3,20:01.9,login,,,
85,3,50:16.6,logout,,,
85,3,13:54.6,page_view,,,
85,3,38:00.8,purchase,prod_6350,246.8809187517527,purchase
85,3,47:52.4,product_view,prod_3930,,
85,3,42:44.4,add_to_cart,prod_7434,,
85,3,33:54.7,page_view,,,
85,4,51:20.5,add_to_cart,prod_2555,,
85,4,43:07.6,product_view,prod_3784,,
85,4,45:28.6,logout,,,
85,4,51:45.7,purchase,prod_4063,406.5968301369194,purchase
85,4,56:51.3,add_to_cart,prod_4678,,
85,4,13:49.2,page_view,,,
85,4,01:36.8,login,,,
85,5,41:56.7,click,,,
85,5,50:13.4,add_to_cart,prod_5960,,
85,5,06:54.6,click,,,
85,5,52:52.2,logout,,,
85,5,20:08.2,purchase,prod_7001,190.5174673099183,purchase
85,6,30:03.8,add_to_cart,prod_4083,,
85,6,04:47.3,purchase,prod_7451,228.67926923017455,purchase
85,6,45:05.6,login,,,
85,6,00:55.9,add_to_cart,prod_1872,,
85,6,26:54.3,click,,,
85,6,47:37.7,login,,,
85,6,19:57.9,click,,,
85,6,01:31.9,add_to_cart,prod_2645,,
85,6,37:48.9,product_view,prod_3556,,
85,6,53:30.5,purchase,prod_7218,319.1702731072594,purchase
85,7,43:21.2,purchase,prod_6856,386.4734172440022,purchase
85,7,10:04.0,logout,,,
85,7,32:11.2,click,,,
85,7,07:30.5,add_to_cart,prod_5685,,
85,7,00:03.2,purchase,prod_9887,356.06126967375644,purchase
85,7,57:05.0,login,,,
85,8,54:20.8,purchase,prod_5597,459.6401651021693,purchase
85,8,13:32.9,product_view,prod_2417,,
85,8,16:07.7,page_view,,,
85,8,31:07.9,product_view,prod_7376,,
85,8,22:55.5,product_view,prod_3264,,
85,8,04:50.1,product_view,prod_4929,,
85,8,21:22.2,product_view,prod_7158,,
85,8,22:38.7,page_view,,,
85,8,50:56.8,product_view,prod_3272,,
85,8,15:53.7,add_to_cart,prod_5088,,
85,9,19:03.2,click,,,
85,9,08:06.2,purchase,prod_9833,173.36049966296983,purchase
85,9,40:00.7,logout,,,
85,9,25:05.7,page_view,,,
85,9,51:47.5,add_to_cart,prod_1016,,
85,9,22:31.4,logout,,,
85,9,35:59.0,product_view,prod_9263,,
85,9,52:52.7,login,,,
85,9,31:49.8,logout,,,
85,9,32:21.9,page_view,,,
85,10,16:27.9,click,,,
85,10,04:09.5,click,,,
85,10,02:59.1,logout,,,
85,10,22:20.2,page_view,,,
85,10,29:22.5,logout,,,
85,10,39:44.5,click,,,
85,10,29:47.8,click,,,
85,10,35:46.3,page_view,,,
86,1,06:58.1,purchase,prod_1030,441.7541963300489,purchase
86,1,41:42.7,purchase,prod_8550,51.89890686681846,purchase
86,1,01:19.6,login,,,
86,1,48:17.7,add_to_cart,prod_2096,,
86,1,01:03.8,product_view,prod_5084,,
86,2,44:38.9,purchase,prod_3262,224.90725362310775,purchase
86,2,23:05.5,logout,,,
86,2,58:59.6,purchase,prod_3307,292.9416519596689,purchase
86,2,11:41.2,product_view,prod_6964,,
86,2,14:57.7,click,,,
86,3,33:17.3,page_view,,,
86,3,35:00.4,click,,,
86,3,36:10.6,product_view,prod_6476,,
86,3,57:16.1,add_to_cart,prod_8821,,
86,3,16:46.2,login,,,
86,4,28:27.7,logout,,,
86,4,26:42.0,purchase,prod_2359,258.64439438788736,purchase
86,4,07:42.0,add_to_cart,prod_2371,,
86,4,57:58.3,page_view,,,
86,4,59:53.9,logout,,,
86,4,43:27.3,click,,,
86,4,09:52.0,purchase,prod_1497,458.47780465631047,purchase
86,4,41:13.9,page_view,,,
86,4,22:25.0,page_view,,,
86,5,43:56.0,login,,,
86,5,57:07.2,product_view,prod_2086,,
86,5,24:47.0,purchase,prod_5375,344.9257183220135,purchase
86,5,00:47.2,page_view,,,
86,5,53:14.2,product_view,prod_1075,,
86,5,16:15.9,click,,,
86,5,23:41.8,add_to_cart,prod_1899,,
86,5,08:39.9,purchase,prod_3043,39.77139270267258,purchase
86,5,13:11.9,product_view,prod_4647,,
86,5,11:26.7,product_view,prod_7012,,
86,6,31:25.0,page_view,,,
86,6,12:11.5,logout,,,
86,6,28:07.7,logout,,,
86,6,35:22.8,login,,,
86,6,52:32.3,product_view,prod_4060,,
86,7,07:43.9,add_to_cart,prod_4592,,
86,7,54:37.2,logout,,,
86,7,45:43.2,add_to_cart,prod_7598,,
86,7,18:56.3,login,,,
86,7,16:30.3,login,,,
86,7,52:40.7,purchase,prod_1349,338.11770889579526,purchase
86,7,18:15.8,page_view,,,
86,7,01:01.4,login,,,
86,7,51:43.3,login,,,
86,8,50:22.2,purchase,prod_4207,384.92154468747196,purchase
86,8,33:28.2,click,,,
86,8,45:42.7,product_view,prod_1946,,
86,8,19:40.2,click,,,
86,8,32:21.7,login,,,
86,8,20:49.3,logout,,,
86,8,18:49.5,purchase,prod_6442,160.37591360780036,purchase
86,9,59:17.1,login,,,
86,9,37:58.5,add_to_cart,prod_7093,,
86,9,07:04.5,purchase,prod_3026,250.27150332991505,purchase
86,9,07:19.2,product_view,prod_4008,,
86,9,58:17.1,click,,,
86,9,45:48.8,logout,,,
86,9,50:25.1,logout,,,
86,10,37:43.4,page_view,,,
86,10,03:51.9,page_view,,,
86,10,38:31.5,click,,,
86,10,35:29.2,product_view,prod_2300,,
86,10,59:10.7,add_to_cart,prod_3493,,
86,10,37:58.0,product_view,prod_8838,,
86,10,51:43.6,product_view,prod_4433,,
86,10,10:34.6,product_view,prod_2744,,
86,10,31:42.4,login,,,
87,1,41:48.4,product_view,prod_2522,,
87,1,36:20.5,login,,,
87,1,46:57.3,product_view,prod_4115,,
87,1,57:09.0,click,,,
87,1,45:33.2,add_to_cart,prod_6288,,
87,1,46:46.7,product_view,prod_4432,,
87,1,40:01.9,click,,,
87,1,36:58.3,page_view,,,
87,1,49:34.9,click,,,
87,1,31:31.0,purchase,prod_6917,116.33908366574056,purchase
87,2,50:41.7,add_to_cart,prod_5957,,
87,2,40:36.9,login,,,
87,2,32:36.4,click,,,
87,2,01:19.5,click,,,
87,2,20:13.2,login,,,
87,3,41:06.7,click,,,
87,3,10:36.5,logout,,,
87,3,22:46.9,page_view,,,
87,3,21:39.0,add_to_cart,prod_8710,,
87,3,10:08.4,add_to_cart,prod_5883,,
87,3,20:31.2,product_view,prod_8601,,
87,3,33:40.6,click,,,
87,3,24:53.1,click,,,
87,3,23:10.6,logout,,,
87,4,51:23.3,add_to_cart,prod_4230,,
87,4,53:39.3,login,,,
87,4,10:11.7,add_to_cart,prod_6358,,
87,4,40:38.4,purchase,prod_7633,263.8065899064152,purchase
87,4,29:08.6,purchase,prod_9135,47.778806497866825,purchase
87,4,05:09.6,click,,,
87,4,29:12.0,purchase,prod_8044,424.75415973695004,purchase
87,4,01:14.5,login,,,
87,4,24:42.6,purchase,prod_7791,157.47611094967291,purchase
87,4,13:00.8,purchase,prod_4955,321.2859889451004,purchase
87,5,20:35.3,click,,,
87,5,49:54.3,logout,,,
87,5,03:58.9,purchase,prod_3166,74.25199318771901,purchase
87,5,04:12.2,purchase,prod_6597,17.523568635188173,purchase
87,5,32:00.7,product_view,prod_8179,,
87,5,47:07.4,login,,,
87,5,10:27.4,click,,,
87,6,04:18.0,page_view,,,
87,6,57:00.1,purchase,prod_7892,32.44251190446987,purchase
87,6,11:42.6,product_view,prod_2575,,
87,6,49:02.2,login,,,
87,6,25:54.3,add_to_cart,prod_1756,,
87,7,06:36.7,product_view,prod_4362,,
87,7,08:18.0,page_view,,,
87,7,28:34.1,login,,,
87,7,00:32.6,click,,,
87,7,29:53.1,logout,,,
87,8,33:03.4,add_to_cart,prod_6717,,
87,8,05:41.7,logout,,,
87,8,39:40.2,login,,,
87,8,01:51.7,purchase,prod_4375,215.19153131873503,purchase
87,8,40:40.7,login,,,
87,8,41:33.6,product_view,prod_5165,,
87,8,55:18.7,add_to_cart,prod_3933,,
87,8,51:02.8,logout,,,
87,8,51:45.1,add_to_cart,prod_4651,,
87,9,39:00.0,logout,,,
87,9,08:29.2,logout,,,
87,9,05:01.8,add_to_cart,prod_3297,,
87,9,24:31.3,purchase,prod_1894,334.6805267030389,purchase
87,9,58:41.1,login,,,
87,9,52:38.2,login,,,
87,9,53:37.7,product_view,prod_7601,,
87,10,28:30.8,logout,,,
87,10,36:31.3,login,,,
87,10,05:13.3,product_view,prod_2495,,
87,10,50:31.3,login,,,
87,10,55:03.3,logout,,,
87,10,27:23.0,purchase,prod_8545,84.92321597046013,purchase
87,10,06:04.0,page_view,,,
88,1,04:18.3,product_view,prod_6620,,
88,1,26:46.0,purchase,prod_3978,366.9329446510925,purchase
88,1,32:32.5,purchase,prod_2858,239.6182462277829,purchase
88,1,00:16.5,page_view,,,
88,1,46:24.4,purchase,prod_5866,213.50967867662862,purchase
88,1,52:28.4,purchase,prod_7903,97.17035862732779,purchase
88,2,29:12.4,purchase,prod_1485,27.631131413793316,purchase
88,2,31:07.0,add_to_cart,prod_2740,,
88,2,15:02.2,purchase,prod_4148,19.296219882042962,purchase
88,2,09:05.6,purchase,prod_3721,215.47700584982618,purchase
88,2,38:18.4,logout,,,
88,2,53:51.3,login,,,
88,3,44:23.9,page_view,,,
88,3,21:44.7,login,,,
88,3,12:47.6,page_view,,,
88,3,39:00.7,click,,,
88,3,33:28.3,add_to_cart,prod_1877,,
88,3,17:32.3,page_view,,,
88,3,19:20.0,purchase,prod_3996,137.85916703356293,purchase
88,3,16:06.8,logout,,,
88,4,51:13.0,product_view,prod_5140,,
88,4,26:43.2,purchase,prod_9116,379.56191649239906,purchase
88,4,32:10.2,page_view,,,
88,4,36:00.2,add_to_cart,prod_2383,,
88,4,17:13.2,product_view,prod_6279,,
88,5,58:32.3,add_to_cart,prod_2010,,
88,5,04:44.5,click,,,
88,5,29:21.4,purchase,prod_9414,354.7099234107147,purchase
88,5,09:25.9,login,,,
88,5,44:03.7,page_view,,,
88,6,16:38.3,product_view,prod_7938,,
88,6,15:50.6,login,,,
88,6,26:17.7,logout,,,
88,6,36:07.1,purchase,prod_2919,228.80217223516465,purchase
88,6,03:37.4,page_view,,,
88,6,02:59.3,click,,,
88,7,40:47.5,login,,,
88,7,08:50.9,product_view,prod_8698,,
88,7,41:11.1,page_view,,,
88,7,12:20.6,logout,,,
88,7,28:15.7,add_to_cart,prod_5492,,
88,7,15:30.3,login,,,
88,7,21:42.2,click,,,
88,7,24:25.7,purchase,prod_4311,37.890757764070955,purchase
88,8,01:01.5,purchase,prod_3388,37.56501714129749,purchase
88,8,35:15.5,logout,,,
88,8,18:00.0,logout,,,
88,8,08:18.6,logout,,,
88,8,28:08.8,add_to_cart,prod_6682,,
88,8,03:48.1,logout,,,
88,8,41:05.0,logout,,,
88,8,24:55.1,click,,,
88,8,38:39.0,purchase,prod_9045,99.95095432606479,purchase
88,9,36:34.4,add_to_cart,prod_9093,,
88,9,48:58.3,login,,,
88,9,26:37.7,purchase,prod_7347,239.98006603968534,purchase
88,9,22:59.0,page_view,,,
88,9,12:55.5,login,,,
88,9,33:19.9,add_to_cart,prod_4667,,
88,9,35:56.6,logout,,,
88,9,54:23.9,logout,,,
88,10,13:31.9,purchase,prod_6028,110.87924771935245,purchase
88,10,41:01.5,click,,,
88,10,51:42.7,logout,,,
88,10,05:57.6,page_view,,,
88,10,54:50.6,login,,,
88,10,39:07.3,purchase,prod_5440,83.07004715916779,purchase
88,10,08:48.6,product_view,prod_8792,,
88,10,43:59.6,purchase,prod_5581,36.80089207885763,purchase
89,1,51:15.5,logout,,,
89,1,38:56.9,page_view,,,
89,1,36:10.2,add_to_cart,prod_8560,,
89,1,30:06.6,click,,,
89,1,56:55.1,page_view,,,
89,1,54:40.2,product_view,prod_3765,,
89,1,24:45.0,page_view,,,
89,1,48:48.4,logout,,,
89,2,33:21.5,page_view,,,
89,2,07:34.9,page_view,,,
89,2,39:38.8,product_view,prod_3553,,
89,2,19:08.7,page_view,,,
89,2,40:20.1,purchase,prod_7048,95.46794193150133,purchase
89,3,24:51.7,purchase,prod_6603,315.7668572804097,purchase
89,3,30:03.3,product_view,prod_2170,,
89,3,14:54.2,click,,,
89,3,56:07.8,click,,,
89,3,54:39.7,login,,,
89,3,43:52.9,product_view,prod_7865,,
89,3,11:54.1,login,,,
89,3,07:11.6,logout,,,
89,4,42:11.3,purchase,prod_4839,155.3735932,purchase
89,4,45:19.6,click,,,
89,4,01:31.9,add_to_cart,prod_3516,,
89,4,31:54.3,click,,,
89,4,13:17.2,login,,,
89,4,07:07.8,purchase,prod_1509,49.77405053749338,purchase
89,4,05:13.1,add_to_cart,prod_9988,,
89,4,03:50.5,login,,,
89,5,22:56.0,click,,,
89,5,21:57.3,login,,,
89,5,51:15.0,add_to_cart,prod_2375,,
89,5,04:00.8,click,,,
89,5,07:05.6,product_view,prod_8895,,
89,5,01:50.6,add_to_cart,prod_7985,,
89,6,22:01.6,login,,,
89,6,36:20.0,click,,,
89,6,46:10.7,product_view,prod_1942,,
89,6,24:23.7,logout,,,
89,6,29:49.3,product_view,prod_5660,,
89,6,10:47.1,purchase,prod_8961,140.1347972883918,purchase
89,7,14:04.8,product_view,prod_7298,,
89,7,21:29.1,click,,,
89,7,04:06.0,page_view,,,
89,7,06:42.1,logout,,,
89,7,18:55.0,login,,,
89,7,20:59.4,logout,,,
89,7,49:42.7,logout,,,
89,7,51:31.1,product_view,prod_3962,,
89,8,51:48.6,purchase,prod_8306,323.9176694852726,purchase
89,8,57:06.8,page_view,,,
89,8,44:54.4,login,,,
89,8,04:55.5,purchase,prod_5432,406.9311018090423,purchase
89,8,28:03.3,product_view,prod_5253,,
89,8,12:01.1,login,,,
89,9,37:31.4,click,,,
89,9,05:16.8,click,,,
89,9,18:43.2,logout,,,
89,9,16:24.1,product_view,prod_6234,,
89,9,00:41.5,purchase,prod_1607,205.87017373708335,purchase
89,9,53:57.1,purchase,prod_9122,319.17662448848273,purchase
89,9,14:47.5,click,,,
89,10,46:22.9,product_view,prod_9634,,
89,10,59:40.0,product_view,prod_8063,,
89,10,06:32.8,logout,,,
89,10,27:26.9,page_view,,,
89,10,53:43.0,logout,,,
89,10,48:28.9,purchase,prod_5006,480.1471186080778,purchase
90,1,41:46.7,login,,,
90,1,44:45.5,product_view,prod_1924,,
90,1,01:40.7,login,,,
90,1,29:20.5,login,,,
90,1,56:00.4,product_view,prod_7387,,
90,1,42:19.6,purchase,prod_7969,311.9970257,purchase
90,2,14:58.1,page_view,,,
90,2,34:03.8,page_view,,,
90,2,44:14.9,click,,,
90,2,20:01.8,product_view,prod_6592,,
90,2,42:06.8,add_to_cart,prod_5013,,
90,3,09:17.7,purchase,prod_8300,85.25492763,purchase
90,3,10:18.1,product_view,prod_5071,,
90,3,54:00.2,logout,,,
90,3,32:18.9,add_to_cart,prod_9530,,
90,3,58:58.0,page_view,,,
90,3,22:09.5,purchase,prod_1188,284.07600204854396,purchase
90,3,45:05.8,add_to_cart,prod_7358,,
90,3,49:29.1,page_view,,,
90,4,59:02.2,click,,,
90,4,34:40.9,purchase,prod_2639,337.6364601681293,purchase
90,4,59:15.1,product_view,prod_5676,,
90,4,13:23.7,click,,,
90,4,06:13.6,click,,,
90,4,42:45.0,page_view,,,
90,4,53:12.8,page_view,,,
90,4,39:08.5,purchase,prod_9520,249.40488775185142,purchase
90,5,33:51.0,page_view,,,
90,5,59:09.0,purchase,prod_1489,350.9450577710629,purchase
90,5,33:07.2,login,,,
90,5,54:05.6,login,,,
90,5,14:40.9,click,,,
90,6,30:36.6,click,,,
90,6,12:46.6,add_to_cart,prod_7873,,
90,6,31:10.6,logout,,,
90,6,31:12.5,page_view,,,
90,6,20:28.5,logout,,,
90,6,12:58.3,purchase,prod_7524,439.75755648337497,purchase
90,6,03:58.9,add_to_cart,prod_4539,,
90,6,07:03.6,login,,,
90,6,50:41.3,product_view,prod_3708,,
90,7,57:27.4,purchase,prod_5764,133.6311340290821,purchase
90,7,07:21.4,product_view,prod_2114,,
90,7,47:27.3,add_to_cart,prod_8089,,
90,7,52:04.2,product_view,prod_9972,,
90,7,59:03.3,login,,,
90,8,41:26.9,purchase,prod_4881,318.04531881892046,purchase
90,8,39:06.9,product_view,prod_1035,,
90,8,53:25.6,product_view,prod_9466,,
90,8,32:34.7,add_to_cart,prod_5439,,
90,8,15:06.4,login,,,
90,8,25:36.5,add_to_cart,prod_6938,,
90,8,00:39.2,add_to_cart,prod_8821,,
90,8,30:19.4,click,,,
90,9,50:39.6,page_view,,,
90,9,02:38.0,add_to_cart,prod_8462,,
90,9,16:05.8,login,,,
90,9,39:09.6,purchase,prod_5031,215.4481177898761,purchase
90,9,40:56.9,logout,,,
90,9,07:47.4,page_view,,,
90,9,30:22.0,logout,,,
90,9,42:05.0,page_view,,,
90,9,48:53.9,login,,,
90,9,50:16.4,purchase,prod_7943,132.53651551046102,purchase
90,10,58:21.0,product_view,prod_3056,,
90,10,42:14.6,page_view,,,
90,10,10:26.5,login,,,
90,10,48:24.3,product_view,prod_6346,,
90,10,35:48.6,click,,,
90,10,26:35.9,product_view,prod_2106,,
91,1,14:04.5,product_view,prod_3793,,
91,1,10:03.2,click,,,
91,1,16:50.5,add_to_cart,prod_2993,,
91,1,52:03.4,login,,,
91,1,01:23.8,product_view,prod_6051,,
91,1,51:05.2,page_view,,,
91,1,24:44.2,purchase,prod_9308,104.91568184784424,purchase
91,1,28:32.7,logout,,,
91,1,08:56.7,product_view,prod_7651,,
91,1,21:07.0,purchase,prod_8890,350.3180407904753,purchase
91,2,40:17.7,click,,,
91,2,11:38.1,page_view,,,
91,2,15:09.2,add_to_cart,prod_7562,,
91,2,55:04.3,add_to_cart,prod_9250,,
91,2,53:06.1,login,,,
91,2,08:49.4,logout,,,
91,2,58:43.6,purchase,prod_6950,165.10277921539702,purchase
91,2,05:45.4,purchase,prod_3418,413.7224425275473,purchase
91,2,28:12.5,add_to_cart,prod_9318,,
91,2,49:08.3,purchase,prod_5839,477.0153192215133,purchase
91,3,33:02.2,login,,,
91,3,49:04.6,click,,,
91,3,45:33.1,logout,,,
91,3,11:58.9,logout,,,
91,3,50:06.9,logout,,,
91,3,05:07.7,login,,,
91,3,43:10.9,purchase,prod_4811,137.4225626264584,purchase
91,3,51:58.6,product_view,prod_1854,,
91,3,40:36.4,login,,,
91,4,20:17.6,add_to_cart,prod_3830,,
91,4,39:23.2,purchase,prod_3354,340.4473588303866,purchase
91,4,25:25.1,product_view,prod_5497,,
91,4,54:13.3,page_view,,,
91,4,14:32.3,page_view,,,
91,4,16:54.6,click,,,
91,4,41:09.2,logout,,,
91,4,37:06.8,add_to_cart,prod_5349,,
91,4,24:51.0,product_view,prod_7861,,
91,4,26:57.2,purchase,prod_3841,8.299264854878878,purchase
91,5,05:30.1,product_view,prod_2106,,
91,5,43:35.2,login,,,
91,5,27:59.7,purchase,prod_2342,107.32992536564375,purchase
91,5,16:21.1,purchase,prod_9780,289.0778221390804,purchase
91,5,09:12.8,purchase,prod_2761,134.08840213119683,purchase
91,6,20:16.1,logout,,,
91,6,52:51.5,add_to_cart,prod_7726,,
91,6,44:53.4,login,,,
91,6,38:21.8,logout,,,
91,6,37:36.8,add_to_cart,prod_2080,,
91,6,01:02.7,product_view,prod_9055,,
91,6,29:04.1,login,,,
91,6,18:47.7,logout,,,
91,6,12:40.2,product_view,prod_4531,,
91,6,45:16.9,login,,,
91,7,46:15.2,logout,,,
91,7,50:36.0,purchase,prod_6770,87.93115275848255,purchase
91,7,13:17.5,login,,,
91,7,21:40.2,logout,,,
91,7,54:14.0,purchase,prod_8205,78.72597887411335,purchase
91,7,02:05.0,login,,,
91,7,26:34.3,purchase,prod_8076,263.8920189901823,purchase
91,7,31:21.8,product_view,prod_9460,,
91,8,18:46.7,page_view,,,
91,8,11:05.5,click,,,
91,8,10:40.1,page_view,,,
91,8,37:40.4,page_view,,,
91,8,15:59.1,click,,,
91,8,59:53.8,add_to_cart,prod_2263,,
91,8,53:58.1,add_to_cart,prod_2089,,
